work_id	creator_id	creator_role	attribution_status	notes
work_candidate_mother_courage_and_her_children	creator_01022	author_or_tradition	incumbent_label	""
work_candidate_mother_courage_and_her_children	creator_01109	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_guest_for_night	creator_01039	author_or_tradition	incumbent_label	""
work_candidate_global_lit_aranyak	creator_01027	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_at_swim_two_birds	creator_01110	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_finnegans_wake	creator_00938	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_good_morning_midnight	creator_01068	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_le_occasioni	creator_00833	author_or_tradition	incumbent_label	""
work_candidate_notebook_return_native_land	creator_01111	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_spain_take_cup	creator_00964	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_big_sleep	creator_01112	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_the_day_of_the_locust	creator_01054	author_or_tradition	incumbent_label	""
work_candidate_bloom_steinbeck_grapes_wrath	creator_01099	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_third_policeman	creator_01110	author_or_tradition	incumbent_label	""
work_candidate_wave004_arne_garborg_peace	creator_01113	author_or_tradition	incumbent_label	""
work_candidate_wave005_takuboku_handful_sand	creator_01114	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_pit_onetti	creator_01115	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_kallocain	creator_01116	author_or_tradition	incumbent_label	""
work_candidate_bloom_wright_native_son	creator_01117	author_or_tradition	incumbent_label	""
work_candidate_bloom_mccullers_heart_lonely_hunter	creator_01118	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_invention_morel	creator_01119	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_power_glory	creator_01120	author_or_tradition	incumbent_label	""
work_candidate_wave005_han_feizi	creator_01121	author_or_tradition	incumbent_label	""
work_candidate_mandatory_hemingway_for_whom_bell_tolls	creator_00998	author_or_tradition	incumbent_label	""
work_candidate_mandatory_tartar_steppe	creator_01122	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_between_the_acts	creator_00996	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_broad_alien_world	creator_01123	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_chess_story	creator_01124	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_long_days_journey	creator_01125	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_embers	creator_01126	author_or_tradition	incumbent_label	""
work_candidate_lihaaf_chughtai	creator_01127	author_or_tradition	incumbent_label	""
work_candidate_global_lit_prison_notebooks_poems	creator_01128	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_family_pascual_duarte	creator_01129	author_or_tradition	incumbent_label	""
work_candidate_me_lit_path_abai	creator_01130	author_or_tradition	incumbent_label	""
work_candidate_bloom_camus_stranger	creator_00914	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_winters_tales	creator_01061	author_or_tradition	incumbent_label	""
work_candidate_scale5_lit_little_prince	creator_01131	author_or_tradition	incumbent_label	""
work_candidate_bloom_eliot_four_quartets	creator_00961	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_love_fallen_city	creator_01132	author_or_tradition	incumbent_label	""
work_candidate_global_lit_madonna_fur_coat	creator_01133	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_malgudi_days	creator_01079	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_near_wild_heart	creator_01134	author_or_tradition	incumbent_label	""
work_candidate_bloom_hesse_glass_bead_game	creator_01014	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_golden_cangue	creator_01132	author_or_tradition	incumbent_label	""
work_candidate_wave004_nelly_sachs_in_the_habitations_of_death	creator_01135	author_or_tradition	incumbent_label	""
work_candidate_global_lit_makioka_sisters	creator_00992	author_or_tradition	incumbent_label	""
work_canon_ficciones	creator_01136	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_balyakalasakhi	creator_01137	author_or_tradition	incumbent_label	""
work_candidate_global_lit_gamperaliya	creator_01138	author_or_tradition	incumbent_label	""
work_candidate_global_lit_masters_of_dew	creator_01139	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_no_exit	creator_00906	author_or_tradition	incumbent_label	""
work_candidate_wave004_ingeborg_bachmann_malina	creator_01140	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_dwarf_lagerkvist	creator_01141	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_glass_menagerie	creator_01142	author_or_tradition	incumbent_label	""
work_candidate_audit_replacement_transit	creator_01143	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0901_the_madwoman_of_chaillot	creator_01144	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_black_boy	creator_01117	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_bwana_myombekere	creator_01145	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_christ_stopped_eboli	creator_01146	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_nada	creator_01147	author_or_tradition	incumbent_label	""
work_candidate_me_lit_only_yesterday	creator_01039	author_or_tradition	incumbent_label	""
work_candidate_pippi_longstocking	creator_01148	author_or_tradition	incumbent_label	""
work_candidate_bridge_on_the_drina	creator_01149	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_death_virgil	creator_01040	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_english_teacher	creator_01079	author_or_tradition	incumbent_label	""
work_candidate_mandatory_orwell_animal_farm	creator_01057	author_or_tradition	incumbent_label	""
work_candidate_mandatory_orphan_of_asia	creator_01150	author_or_tradition	incumbent_label	""
work_candidate_mandatory_brideshead_revisited	creator_01151	author_or_tradition	incumbent_label	""
work_candidate_mandatory_berlin_stories	creator_01152	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_all_kings_men	creator_01153	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_chivaraku_migiledi	creator_01154	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_mine_boy	creator_01155	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_paterson	creator_00988	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_iceman_cometh	creator_01125	author_or_tradition	incumbent_label	""
work_candidate_global_lit_president_asturias	creator_01156	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_street_petry	creator_01157	author_or_tradition	incumbent_label	""
work_candidate_global_lit_this_way_for_gas	creator_01158	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_titus_groan	creator_01159	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_zorba	creator_01160	author_or_tradition	incumbent_label	""
work_candidate_mandatory_america_heart_bulosan	creator_01161	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0977_radio_play	creator_00934	author_or_tradition	incumbent_label	""
work_candidate_streetcar_named_desire	creator_01142	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_chiquinho	creator_01162	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_doctor_faustus	creator_00827	author_or_tradition	incumbent_label	""
work_candidate_fortress_besieged	creator_01163	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_hansuli_bank	creator_01164	author_or_tradition	incumbent_label	""
work_candidate_global_lit_if_this_is_man	creator_00840	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_madol_duwa	creator_01138	author_or_tradition	incumbent_label	""
work_candidate_bloom_mahfouz_midaq_alley	creator_01165	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_evenings	creator_01166	author_or_tradition	incumbent_label	""
work_candidate_bloom_camus_plague	creator_00914	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_setting_sun	creator_01167	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_under_the_volcano	creator_01168	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_adam_buenosayres	creator_01169	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_ajj_aakhaan_waris_shah_nu	creator_01170	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_ashes_diamonds	creator_01171	author_or_tradition	incumbent_label	""
work_candidate_global_lit_cry_beloved_country	creator_01172	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_khol_do	creator_01173	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_lalsalu	creator_01174	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_no_longer_human	creator_01167	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_path_thunder	creator_01155	author_or_tradition	incumbent_label	""
work_candidate_mandatory_finn_family_moomintroll	creator_01175	author_or_tradition	incumbent_label	""
work_candidate_death_of_a_salesman	creator_01176	author_or_tradition	incumbent_label	""
work_candidate_bloom_borges_aleph	creator_01136	author_or_tradition	incumbent_label	""
work_candidate_me_lit_mind_at_peace	creator_01177	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_confessions_mask	creator_01178	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_igbo_olodumare	creator_01105	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_ireke_onibudo	creator_01105	author_or_tradition	incumbent_label	""
work_candidate_me_lit_khirbet_khizeh	creator_01179	author_or_tradition	incumbent_label	""
work_candidate_global_lit_maize_men	creator_01156	author_or_tradition	incumbent_label	""
work_candidate_bloom_orwell_1984	creator_01057	author_or_tradition	incumbent_label	""
work_candidate_global_lit_kingdom_this_world	creator_01180	author_or_tradition	incumbent_label	""
work_candidate_scale5_lit_lottery_stories	creator_01181	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_sound_mountain	creator_01078	author_or_tradition	incumbent_label	""
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0961_la_cantatrice_chauve	creator_00926	author_or_tradition	incumbent_label	""
work_candidate_bloom_neruda_canto_general	creator_00989	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_pessoa_selected_poems	creator_00907	author_or_tradition	incumbent_label	""
work_candidate_bloom_yeats_poems	creator_01182	author_or_tradition	incumbent_label	""
work_candidate_bloom_kafka_stories	creator_00946	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_brief_life	creator_01115	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_barabbas	creator_01141	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_cavafy_poems	creator_01183	author_or_tradition	incumbent_label	""
work_candidate_bloom_oconnor_complete_stories	creator_01184	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_ewi_poetry	creator_01185	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_gimpel_fool	creator_01077	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_gormenghast	creator_01159	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_mahaprasthanam	creator_01186	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_pinjar	creator_01170	author_or_tradition	incumbent_label	""
work_candidate_bloom_mandelstam_poems	creator_01187	author_or_tradition	incumbent_label	""
work_candidate_bloom_celan_poems	creator_01188	author_or_tradition	incumbent_label	""
work_candidate_bloom_akhmatova_poems	creator_01189	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_ponniyin_selvan	creator_01190	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_sayyid_poems	creator_01191	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_senghor_poems	creator_01192	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_transtromer_poems	creator_01193	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_bialik_poems	creator_01194	author_or_tradition	incumbent_label	""
work_candidate_me_lit_galaktion_poems	creator_01195	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_hadrawi_poems	creator_01196	author_or_tradition	incumbent_label	""
work_candidate_me_lit_cigerxwin_poems	creator_01197	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_hayden_poems	creator_01198	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_bishop_poems	creator_01199	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_hughes_poems	creator_01200	author_or_tradition	incumbent_label	""
work_candidate_me_lit_akhavan_poems	creator_01201	author_or_tradition	incumbent_label	""
work_candidate_bloom_ashbery_selected_poems	creator_01202	author_or_tradition	incumbent_label	""
work_candidate_me_lit_shamlu_poems	creator_01203	author_or_tradition	incumbent_label	""
work_candidate_me_lit_nima_poems	creator_01204	author_or_tradition	incumbent_label	""
work_candidate_global_lit_gabriela_mistral_poems	creator_00980	author_or_tradition	incumbent_label	""
work_candidate_global_lit_faiz_selected_poems	creator_01205	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_noemia_poems	creator_01206	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_craveirinha_poems	creator_01207	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_seferis_poems	creator_01208	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_selected_poems_milosz	creator_01209	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_szymborska_poems	creator_01210	author_or_tradition	incumbent_label	""
